ID_GEOGRAFIA,UBIGEO,ID_DEP,DOMINIO,ESTRATO
1628,110211,11,Costa Centro,"De 2,000 a 19,999 habitantes"
1629,110202,11,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1630,110403,11,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1631,110402,11,Costa Centro,"De 500 a 1,999 habitantes"
1632,120201,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
1633,120904,12,Sierra Centro,"De 500 a 1,999 habitantes"
1634,120206,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1635,120706,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1636,120424,12,Sierra Centro,"De 500 a 1,999 habitantes"
1637,120124,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1638,120902,12,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1639,120304,12,Selva,Área de Empadronamiento Rural (AER) Simple
1640,130401,13,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1641,130107,13,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1642,130601,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1643,130809,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1644,150807,15,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1645,151030,15,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1646,150711,15,Sierra Centro,"De 500 a 1,999 habitantes"
1647,160702,16,Selva,Área de Empadronamiento Rural (AER) Compuesto
1648,160301,16,Selva,Área de Empadronamiento Rural (AER) Simple
1649,160602,16,Selva,"De 500 a 1,999 habitantes"
1650,160507,16,Selva,Área de Empadronamiento Rural (AER) Simple
1651,170301,17,Selva,"De 500 a 1,999 habitantes"
1652,170303,17,Selva,Área de Empadronamiento Rural (AER) Simple
1653,180201,18,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1654,180103,18,Sierra Sur,"De 500 a 1,999 habitantes"
1655,190302,19,Selva,Área de Empadronamiento Rural (AER) Compuesto
1656,200504,20,Costa Norte,"De 2,000 a 19,999 habitantes"
1657,200507,20,Costa Norte,"De 2,000 a 19,999 habitantes"
1658,200207,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1659,200302,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1660,200111,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1661,200206,20,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1662,210204,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
1663,210601,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
1664,210310,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
1665,211301,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1666,210201,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1667,211003,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1668,210603,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1669,211002,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1670,210403,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1671,220404,22,Selva,"De 2,000 a 19,999 habitantes"
1672,220504,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1673,220301,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1674,220206,22,Selva,"De 2,000 a 19,999 habitantes"
1675,220708,22,Selva,Área de Empadronamiento Rural (AER) Simple
1676,221002,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1677,230111,23,Costa Sur,"De 500 a 1,999 habitantes"
1678,240103,24,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1679,250105,25,Selva,Área de Empadronamiento Rural (AER) Compuesto
1680,030601,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1681,250302,25,Selva,Área de Empadronamiento Rural (AER) Compuesto
1682,230402,23,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1683,150603,15,Costa Centro,"De 500 a 1,999 habitantes"
1684,190108,19,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1685,090204,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1686,090720,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1687,010205,1,Selva,"De 2,000 a 19,999 habitantes"
1688,010109,1,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1689,010115,1,Sierra Norte,"De 500 a 1,999 habitantes"
1690,010312,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
1691,010201,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
1692,010601,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
1693,010707,1,Selva,Área de Empadronamiento Rural (AER) Simple
1694,021803,2,Costa Centro,"De 100,000 a 499,999 habitantes"
1695,020801,2,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1696,020901,2,Sierra Centro,"De 500 a 1,999 habitantes"
1697,020108,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1698,020105,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1699,021308,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1700,020703,2,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1701,020601,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1702,030107,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1703,030102,3,Sierra Sur,"De 500 a 1,999 habitantes"
1704,030414,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1705,030502,3,Sierra Sur,"De 500 a 1,999 habitantes"
1706,030207,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1707,040206,4,Costa Sur,"De 2,000 a 19,999 habitantes"
1708,040203,4,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
1709,040401,4,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
1710,040519,4,Sierra Sur,"De 500 a 1,999 habitantes"
1711,040608,4,Sierra Sur,"De 500 a 1,999 habitantes"
1712,050408,5,Selva,"De 2,000 a 19,999 habitantes"
1713,050903,5,Sierra Centro,"De 500 a 1,999 habitantes"
1714,051002,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1715,050410,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1716,050606,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1717,061201,6,Sierra Norte,"De 2,000 a 19,999 habitantes"
1718,061309,6,Sierra Norte,"De 500 a 1,999 habitantes"
1719,060415,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1720,060202,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1721,060202,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1722,061113,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1723,060307,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1724,060607,6,Selva,Área de Empadronamiento Rural (AER) Simple
1725,080501,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
1726,080705,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
1727,081202,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
1728,081001,8,Sierra Sur,"De 500 a 1,999 habitantes"
1729,081101,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1730,080909,8,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1731,080503,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1732,081303,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1733,081106,8,Selva,Área de Empadronamiento Rural (AER) Simple
1734,090601,9,Sierra Centro,"De 500 a 1,999 habitantes"
1735,090504,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1736,090412,9,Sierra Centro,"De 500 a 1,999 habitantes"
1737,090402,9,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1738,090714,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1739,090603,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1740,090208,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1741,100401,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
1742,101001,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
1743,100401,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1744,100113,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1745,100323,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1746,101007,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1747,110504,11,Costa Centro,"De 2,000 a 19,999 habitantes"
1748,110111,11,Costa Centro,Área de Empadronamiento Rural (AER) Simple
1749,110209,11,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1750,120810,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
1751,120210,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
1752,120802,12,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1753,120403,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1754,120901,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1755,120502,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1756,120412,12,Sierra Centro,"De 500 a 1,999 habitantes"
1757,130808,13,Sierra Norte,"De 2,000 a 19,999 habitantes"
1758,131006,13,Sierra Norte,"De 2,000 a 19,999 habitantes"
1759,130702,13,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1760,130801,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1761,130503,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1762,140119,14,Costa Norte,"De 2,000 a 19,999 habitantes"
1763,140107,14,Costa Norte,"De 2,000 a 19,999 habitantes"
1764,140106,14,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1765,140203,14,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1766,150138,15,Lima Metropolitana,"De 500,000 a más habitantes"
1767,150723,15,Sierra Centro,"De 500 a 1,999 habitantes"
1768,150304,15,Sierra Centro,"De 500 a 1,999 habitantes"
1769,150403,15,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1770,160112,16,Selva,Área de Empadronamiento Rural (AER) Simple
1771,160802,16,Selva,"De 500 a 1,999 habitantes"
1772,160509,16,Selva,Área de Empadronamiento Rural (AER) Simple
1773,180211,18,Sierra Sur,"De 500 a 1,999 habitantes"
1774,190303,19,Selva,"De 2,000 a 19,999 habitantes"
1775,190208,19,Sierra Centro,"De 500 a 1,999 habitantes"
1776,190303,19,Selva,Área de Empadronamiento Rural (AER) Simple
1777,200406,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1778,200607,20,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1779,200601,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1780,210305,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
1781,210206,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1782,210608,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1783,210808,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1784,210214,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1785,211208,21,Selva,"De 500 a 1,999 habitantes"
1786,220401,22,Selva,"De 2,000 a 19,999 habitantes"
1787,220802,22,Selva,"De 2,000 a 19,999 habitantes"
1788,220804,22,Selva,Área de Empadronamiento Rural (AER) Simple
1789,220104,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1790,220104,22,Selva,Área de Empadronamiento Rural (AER) Simple
1791,221001,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1792,230107,23,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1793,230401,23,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1794,230408,23,Sierra Sur,"De 500 a 1,999 habitantes"
1795,250303,25,Selva,Área de Empadronamiento Rural (AER) Simple
1796,190107,19,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1797,100202,10,Sierra Centro,"De 500 a 1,999 habitantes"
1798,170203,17,Selva,Área de Empadronamiento Rural (AER) Simple
1799,150724,15,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1800,010206,1,Selva,"De 2,000 a 19,999 habitantes"
1801,010504,1,Sierra Norte,"De 500 a 1,999 habitantes"
1802,010113,1,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1803,010607,1,Selva,"De 500 a 1,999 habitantes"
1804,010604,1,Selva,Área de Empadronamiento Rural (AER) Compuesto
1805,010607,1,Selva,Área de Empadronamiento Rural (AER) Simple
1806,020804,2,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1807,021909,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1808,021407,2,Sierra Centro,"De 500 a 1,999 habitantes"
1809,021302,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1810,020108,2,Sierra Centro,"De 500 a 1,999 habitantes"
1811,020605,2,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1812,030215,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1813,030212,3,Sierra Sur,"De 500 a 1,999 habitantes"
1814,030103,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1815,030605,3,Sierra Sur,"De 500 a 1,999 habitantes"
1816,030415,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1817,030105,3,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1818,030708,3,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1819,040511,4,Sierra Sur,"De 500 a 1,999 habitantes"
1820,050501,5,Sierra Centro,"De 2,000 a 19,999 habitantes"
1821,050105,5,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1822,050303,5,Sierra Centro,"De 500 a 1,999 habitantes"
1823,050804,5,Sierra Centro,"De 500 a 1,999 habitantes"
1824,051108,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1825,050407,5,Selva,Área de Empadronamiento Rural (AER) Compuesto
1826,061305,6,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1827,060302,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1828,060507,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1829,061301,6,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1830,060604,6,Selva,Área de Empadronamiento Rural (AER) Compuesto
1831,060604,6,Selva,"De 500 a 1,999 habitantes"
1832,081208,8,Sierra Sur,"De 2,000 a 19,999 habitantes"
1833,080902,8,Selva,"De 2,000 a 19,999 habitantes"
1834,080805,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1835,081006,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1836,080206,8,Sierra Sur,"De 500 a 1,999 habitantes"
1837,080505,8,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1838,080301,8,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1839,090206,9,Sierra Centro,"De 2,000 a 19,999 habitantes"
1840,090105,9,Sierra Centro,"De 500 a 1,999 habitantes"
1841,090609,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1842,090118,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1843,090204,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1844,090711,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1845,090707,9,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1846,100207,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
1847,100802,10,Sierra Centro,"De 2,000 a 19,999 habitantes"
1848,100703,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1849,100803,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1850,100112,10,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1851,100104,10,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1852,100903,10,Selva,"De 500 a 1,999 habitantes"
1853,110113,11,Costa Centro,"De 2,000 a 19,999 habitantes"
1854,110104,11,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
1855,120212,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
1856,120126,12,Sierra Centro,"De 2,000 a 19,999 habitantes"
1857,120702,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1858,120903,12,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1859,120135,12,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1860,120604,12,Selva,Área de Empadronamiento Rural (AER) Compuesto
1861,120304,12,Selva,"De 500 a 1,999 habitantes"
1862,130403,13,Costa Norte,"De 2,000 a 19,999 habitantes"
1863,130908,13,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1864,130907,13,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1865,130502,13,Sierra Norte,"De 500 a 1,999 habitantes"
1866,140206,14,Costa Norte,"De 2,000 a 19,999 habitantes"
1867,140112,14,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1868,150728,15,Costa Centro,"De 2,000 a 19,999 habitantes"
1869,150507,15,Costa Centro,Área de Empadronamiento Rural (AER) Simple
1870,151023,15,Costa Centro,"De 500 a 1,999 habitantes"
1871,150713,15,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1872,150302,15,Sierra Centro,"De 500 a 1,999 habitantes"
1873,150802,15,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1874,160510,16,Selva,"De 2,000 a 19,999 habitantes"
1875,160801,16,Selva,"De 2,000 a 19,999 habitantes"
1876,160505,16,Selva,Área de Empadronamiento Rural (AER) Simple
1877,190103,19,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1878,200208,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1879,200306,20,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1880,200304,20,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1881,200201,20,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1882,210102,21,Sierra Sur,"De 2,000 a 19,999 habitantes"
1883,210308,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1884,210111,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1885,210301,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1886,210707,21,Sierra Sur,"De 500 a 1,999 habitantes"
1887,210307,21,Sierra Sur,"De 500 a 1,999 habitantes"
1888,211204,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1889,211001,21,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1890,210106,21,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1891,220303,22,Selva,"De 2,000 a 19,999 habitantes"
1892,220805,22,Selva,"De 2,000 a 19,999 habitantes"
1893,220405,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1894,221003,22,Selva,"De 2,000 a 19,999 habitantes"
1895,220602,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1896,220907,22,Selva,Área de Empadronamiento Rural (AER) Compuesto
1897,220703,22,Selva,"De 500 a 1,999 habitantes"
1898,230403,23,Sierra Sur,"De 500 a 1,999 habitantes"
1899,240202,24,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1900,040413,4,Costa Sur,Área de Empadronamiento Rural (AER) Simple
1901,160404,16,Selva,Área de Empadronamiento Rural (AER) Simple
1902,140203,14,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1903,010503,1,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1904,050615,5,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1905,060601,6,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
