ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,MIEPERHO,FACTOR07,INGHOG2D,GASHOG2D,BRECHA_HOG,ING_PERCAPITA,GAS_PERCAPITA,BRECHA_PERCAPITA,LOG_INGHOG2D,LOG_GASHOG2D,LOG_BRECHA_PERCAP,GRU11HD,GRU21HD,GRU31HD,GRU41HD,GRU51HD,GRU61HD,GRU71HD,GRU81HD,GRU11HD_PCT,GRU21HD_PCT,GRU31HD_PCT,GRU41HD_PCT,GRU51HD_PCT,GRU61HD_PCT,GRU71HD_PCT,GRU81HD_PCT
33528,403,12,1,1,149.580154418945,12467.0791015625,12294.6796875,172.3994140625,12467.0791015625,12294.6796875,172.3994140625,9.43092698523368,9.417003234740864,5.155597685231736,1833.59973144531,0.0,519.0,358.506591796875,179.0,0.0,0.0,41.938346862793,0.1491,0.0,0.0422,0.0292,0.0146,0.0,0.0,0.0034
33529,403,12,2,4,149.580154418945,17580.908203125,17515.28125,65.626953125,4395.22705078125,4378.8203125,16.40673828125,9.774625709326228,9.770886084540496,2.8568573887987374,4172.99267578125,1040.33129882813,945.0,939.285827636719,402.0,2108.14404296875,0.0,623.542114257813,0.2382,0.0594,0.054,0.0536,0.023,0.1204,0.0,0.0356
33530,403,12,2,5,149.580154418945,51793.55078125,22472.412109375,29321.138671875,10358.71015625,4494.482421875,5864.227734375,10.855040225440789,10.02008820542565,8.676796589724187,5422.5625,1360.43310546875,850.0,959.316040039063,522.0,3623.375,0.0,1050.71728515625,0.2413,0.0605,0.0378,0.0427,0.0232,0.1612,0.0,0.0468
33531,403,12,4,3,149.580154418945,13845.796875,20929.119140625,-7083.322265625,4615.265625,6976.373046875,-2361.107421875,9.535809212304684,9.948944507761398,0.0,3180.884765625,1657.73718261719,992.0,2398.19897460938,128.0,2504.55786132813,668.0,660.213256835938,0.152,0.0792,0.0474,0.1146,0.0061,0.1197,0.0319,0.0315
33532,403,12,3,2,149.580154418945,18348.765625,24135.890625,-5787.125,9174.3828125,12067.9453125,-2893.5625,9.817372080921585,10.091496680431549,0.0,2804.14697265625,0.0,1169.0,811.60791015625,1234.0,1726.01770019531,0.0,574.513244628906,0.1162,0.0,0.0484,0.0336,0.0511,0.0715,0.0,0.0238
33533,403,12,2,3,149.580154418945,28774.931640625,19925.4765625,8849.455078125,9591.643880208334,6641.825520833333,2949.818359375,10.267294609803589,9.899804606935286,7.989837820820465,2657.8818359375,1564.89819335938,1630.0,570.934448242188,970.0,1093.27600097656,0.0,1268.05334472656,0.1334,0.0785,0.0818,0.0287,0.0487,0.0549,0.0,0.0636
33534,408,12,4,2,149.580154418945,9050.2001953125,11387.1318359375,-2336.931640625,4525.10009765625,5693.56591796875,-1168.4658203125,9.11065264616752,9.340327025072884,0.0,2937.31103515625,583.3857421875,686.0,573.4794921875,126.0,729.946533203125,0.0,371.705902099609,0.258,0.0512,0.0602,0.0504,0.0111,0.0641,0.0,0.0326
33535,408,12,1,4,149.580154418945,48684.1796875,33285.23046875,15398.94921875,12171.044921875,8321.3076171875,3849.7373046875,10.793129944224573,10.412899091017133,8.256019916657609,9746.33984375,2477.005859375,1630.0,2338.83520507813,412.0,3023.08227539063,806.0,933.912963867188,0.2928,0.0744,0.049,0.0703,0.0124,0.0908,0.0242,0.0281
33536,408,12,1,2,149.580154418945,22641.9765625,18357.021484375,4284.955078125,11320.98828125,9178.5107421875,2142.4775390625,10.02760499728388,9.817821896078764,7.670184807355885,6261.73779296875,940.299438476563,437.0,4522.3857421875,299.0,2132.90771484375,0.0,570.705200195313,0.3411,0.0512,0.0238,0.2464,0.0163,0.1162,0.0,0.0311
33537,408,12,2,3,149.580154418945,32334.4375,18692.41015625,13642.02734375,10778.145833333334,6230.803385416667,4547.342447916667,10.38391904401956,9.835926342674393,8.422518148411493,5183.68017578125,729.7890625,685.0,762.697143554688,74.0,2032.76623535156,367.0,451.961303710938,0.2773,0.039,0.0366,0.0408,0.004,0.1087,0.0196,0.0242
33538,408,12,4,2,149.580154418945,9895.552734375,11739.29296875,-1843.740234375,4947.7763671875,5869.646484375,-921.8701171875,9.199941766834982,9.370782047819445,0.0,3063.48095703125,295.694152832031,874.0,833.055419921875,0.0,1503.0576171875,0.0,310.5361328125,0.261,0.0252,0.0745,0.071,0.0,0.128,0.0,0.0265
33539,408,12,4,2,149.580154418945,9746.8837890625,12771.3642578125,-3024.48046875,4873.44189453125,6385.68212890625,-1512.240234375,9.184805493158082,9.455039073457147,0.0,3169.71411132813,202.85823059082,106.0,608.50732421875,80.0,477.355895996094,53.0,195.17741394043,0.2482,0.0159,0.0083,0.0476,0.0063,0.0374,0.0041,0.0153
33540,408,12,6,2,149.580154418945,6222.400390625,6751.498046875,-529.09765625,3111.2001953125,3375.7490234375,-264.548828125,8.736071722950207,8.817667796422004,0.0,2219.87817382813,545.773742675781,59.0,678.639404296875,133.0,405.445831298828,0.0,298.399475097656,0.3288,0.0808,0.0087,0.1005,0.0197,0.0601,0.0,0.0442
33541,408,12,4,1,149.580154418945,3039.26098632813,4735.33154296875,-1696.07055664062,3039.26098632813,4735.33154296875,-1696.07055664062,8.019698641481133,8.463018178963438,0.0,1343.0263671875,165.652740478516,449.0,542.355041503906,0.0,451.988189697266,0.0,209.651901245117,0.2836,0.035,0.0948,0.1145,0.0,0.0955,0.0,0.0443
33542,1284,12,4,4,84.2815246582031,24559.689453125,25606.96875,-1047.279296875,6139.92236328125,6401.7421875,-261.81982421875,10.108902454062706,10.15065886132718,0.0,5875.07373046875,360.008850097656,469.0,2502.93115234375,201.0,144.951538085938,3528.0,542.784790039063,0.2294,0.0141,0.0183,0.0977,0.0078,0.0057,0.1378,0.0212
33543,1284,12,1,1,84.2815246582031,13783.5146484375,11523.935546875,2259.5791015625,13783.5146484375,11523.935546875,2259.5791015625,9.53130111416468,9.352268275387171,7.723376299071989,1838.96179199219,124.148979187012,141.0,472.853729248047,120.0,415.360656738281,0.0,341.593383789063,0.1596,0.0108,0.0122,0.041,0.0104,0.036,0.0,0.0296
33544,1284,12,4,3,84.2815246582031,18314.0,20379.40625,-2065.40625,6104.666666666667,6793.135416666667,-688.46875,9.815475675212914,9.922329240336628,0.0,2595.07080078125,332.673522949219,468.0,6703.693359375,50.0,1392.25146484375,1322.91625976563,333.655181884766,0.1273,0.0163,0.023,0.3289,0.0025,0.0683,0.0649,0.0164
33545,1284,12,4,3,84.2815246582031,10638.4921875,12394.13671875,-1755.64453125,3546.1640625,4131.37890625,-585.21484375,9.272328035017956,9.425059474561747,0.0,1566.86474609375,129.0,434.0,276.286560058594,164.0,1621.25817871094,599.0,240.827850341797,0.1264,0.0104,0.035,0.0223,0.0132,0.1308,0.0483,0.0194
33546,1284,12,5,2,84.2815246582031,16357.5478515625,6367.84814453125,9989.69970703125,8178.77392578125,3183.924072265625,4994.849853515625,9.702505844087716,8.75917390718105,8.516362817454311,2405.35107421875,37.0059471130371,305.0,459.928985595703,262.0,384.216644287109,0.0,116.755882263184,0.3777,0.0058,0.0479,0.0722,0.0411,0.0603,0.0,0.0183
33547,1284,12,2,5,84.2815246582031,28618.326171875,28110.544921875,507.78125,5723.665234375,5622.108984375,101.55625,10.261837508873636,10.243935622257824,4.630411428541324,7108.49267578125,210.801773071289,1489.0,694.255310058594,2496.0,1797.05358886719,553.0,376.163818359375,0.2529,0.0075,0.053,0.0247,0.0888,0.0639,0.0197,0.0134
33548,1284,12,4,1,84.2815246582031,4862.8251953125,5441.548828125,-578.7236328125,4862.8251953125,5441.548828125,-578.7236328125,8.489580484536488,8.602002764703736,0.0,2206.79541015625,0.0,610.0,177.66374206543,279.0,457.784606933594,0.0,5.61821699142456,0.4055,0.0,0.1121,0.0326,0.0513,0.0841,0.0,0.001
33549,1284,12,1,2,84.2815246582031,23277.109375,22928.236328125,348.873046875,11638.5546875,11464.1181640625,174.4365234375,10.055268686133378,10.040168070810862,5.167277287665568,4604.96142578125,762.004150390625,938.0,945.882873535156,1818.0,4225.6142578125,0.0,433.636566162109,0.2008,0.0332,0.0409,0.0413,0.0793,0.1843,0.0,0.0189
33550,281,12,3,1,90.1862564086914,21777.630859375,22451.970703125,-674.33984375,21777.630859375,22451.970703125,-674.33984375,9.988684532223386,10.019178209722416,0.0,4075.75170898438,767.515441894531,699.0,121.146453857422,8.0,470.0,0.0,412.856872558594,0.1815,0.0342,0.0311,0.0054,0.0004,0.0209,0.0,0.0184
33551,281,12,1,3,90.1862564086914,44721.50390625,31629.513671875,13091.990234375,14907.16796875,10543.171223958334,4363.996744791667,10.708232097009544,10.361877556189167,8.38137272252123,8413.146484375,200.0,11034.0,4170.37451171875,47.0,2579.26708984375,1884.0,725.798156738281,0.266,0.0063,0.3489,0.1319,0.0015,0.0815,0.0596,0.0229
33552,281,12,2,4,90.1862564086914,31776.18359375,31439.287109375,336.896484375,7944.0458984375,7859.82177734375,84.22412109375,10.366503814192182,10.355845378479025,4.445284505195782,12374.392578125,298.0,2723.0,510.802429199219,325.0,796.0,2462.22094726563,633.264282226563,0.3936,0.0095,0.0866,0.0162,0.0103,0.0253,0.0783,0.0201
33553,281,12,1,2,90.1862564086914,38605.828125,37454.91796875,1150.91015625,19302.9140625,18727.458984375,575.455078125,10.561184434239,10.530919999658613,6.356897414947126,6590.10009765625,0.0,2002.35388183594,1118.72229003906,1256.0,1955.46936035156,0.0,143.581939697266,0.1759,0.0,0.0535,0.0299,0.0335,0.0522,0.0,0.0038
33554,281,12,1,2,90.1862564086914,77191.34375,61677.38671875,15513.95703125,38595.671875,30838.693359375,7756.978515625,11.25405555687198,11.029688852232855,8.95647707867731,5929.04931640625,0.0,1799.0,292.240539550781,23704.0,2157.17797851563,569.433898925781,2272.3291015625,0.0961,0.0,0.0292,0.0047,0.3843,0.035,0.0092,0.0368
33555,281,12,1,3,90.1862564086914,30822.0703125,29736.82421875,1085.24609375,10274.0234375,9912.274739583334,361.7486979166667,10.336018724694243,10.300175057241985,5.893710302279335,12519.203125,165.0,6535.0,1363.91125488281,79.0,1133.0,417.628967285156,1852.09240722656,0.421,0.0055,0.2198,0.0459,0.0027,0.0381,0.014,0.0623
33556,281,12,1,2,90.1862564086914,31776.18359375,27947.048828125,3829.134765625,15888.091796875,13973.5244140625,1914.5673828125,10.366503814192182,10.238102666777047,7.557769141184474,7540.84375,0.0,5352.0,625.127258300781,2473.0,8353.2939453125,890.039611816406,1926.44140625,0.2698,0.0,0.1915,0.0224,0.0885,0.2989,0.0318,0.0689
33557,281,12,3,2,90.1862564086914,38249.8046875,43128.2578125,-4878.453125,19124.90234375,21564.12890625,-2439.2265625,10.551919876615097,10.671956881344046,0.0,4806.1298828125,5510.673828125,6204.0,793.705322265625,444.0,4269.85986328125,44.5946197509766,2472.60498046875,0.1114,0.1278,0.1439,0.0184,0.0103,0.099,0.001,0.0573
33558,540,12,4,4,38.0387725830078,28736.298828125,35784.23828125,-7047.939453125,7184.07470703125,8946.0595703125,-1761.98486328125,10.265951168720706,10.48529074884132,0.0,14124.2353515625,1182.08874511719,2716.0,1115.58129882813,612.0,2271.4345703125,2578.1982421875,2598.35034179688,0.3947,0.033,0.0759,0.0312,0.0171,0.0635,0.072,0.0726
33559,540,12,5,5,38.0387725830078,24848.37109375,20273.302734375,4575.068359375,4969.67421875,4054.660546875,915.013671875,10.120587723105928,9.91710948797918,6.820031290190474,11250.5732421875,721.107421875,792.0,875.988098144531,1273.0,483.0,6.0,890.319763183594,0.5549,0.0356,0.0391,0.0432,0.0628,0.0238,0.0003,0.0439
33560,540,12,5,5,38.0387725830078,37267.48046875,24329.0234375,12938.45703125,7453.49609375,4865.8046875,2587.69140625,10.525903220747328,10.099466399093997,7.858907778460401,10481.4912109375,713.932250976563,827.0,746.989074707031,166.0,930.518310546875,15.5340156555176,764.68310546875,0.4308,0.0293,0.034,0.0307,0.0068,0.0382,0.0006,0.0314
33561,540,12,3,4,38.0387725830078,39148.9375,41450.53125,-2301.59375,9787.234375,10362.6328125,-575.3984375,10.575154104993665,10.632280101980012,0.0,11351.150390625,1143.79541015625,2717.0,1288.97839355469,1296.0,4567.37158203125,3846.30810546875,2764.703125,0.2738,0.0276,0.0655,0.0311,0.0313,0.1102,0.0928,0.0667
33562,540,12,2,4,38.0387725830078,25415.126953125,22208.83203125,3206.294921875,6353.78173828125,5552.2080078125,801.57373046875,10.143139170944943,10.008290354106611,6.687823726757353,10719.5751953125,336.0,1063.0,653.188842773438,462.0,2094.78125,396.0,530.311157226563,0.4827,0.0151,0.0479,0.0294,0.0208,0.0943,0.0178,0.0239
33563,1269,12,2,3,279.083740234375,73009.171875,21002.505859375,52006.666015625,24336.390625,7000.835286458333,17335.555338541668,11.198354051176931,9.952444648456204,9.76057257653686,8458.8544921875,800.0,1559.0,0.0,92.0,719.0,738.0,411.719146728516,0.4028,0.0381,0.0742,0.0,0.0044,0.0342,0.0351,0.0196
33564,1269,12,4,6,279.083740234375,39511.765625,48239.734375,-8727.96875,6585.294270833333,8039.955729166667,-1454.6614583333333,10.58437907905743,10.783959054647548,0.0,19082.78515625,0.0,2345.0,749.360717773438,5433.0,1318.43176269531,974.0,958.870056152344,0.3956,0.0,0.0486,0.0155,0.1126,0.0273,0.0202,0.0199
33565,1269,12,1,1,279.083740234375,24866.0,17635.580078125,7230.419921875,24866.0,17635.580078125,7230.419921875,10.121296902259637,9.777730437642791,8.886190688937297,0.0,536.822875976563,327.379608154297,279.665710449219,493.827575683594,492.0,45.2024421691895,374.398162841797,0.0,0.0304,0.0186,0.0159,0.028,0.0279,0.0026,0.0212
33566,1269,12,4,6,279.083740234375,36923.96875,44634.6640625,-7710.6953125,6153.994791666667,7439.110677083333,-1285.1158854166667,10.516643261089134,10.706288461121252,0.0,20698.390625,729.537475585938,1618.0,1575.22729492188,1435.0,539.0,2003.3994140625,6309.419921875,0.4637,0.0163,0.0362,0.0353,0.0321,0.0121,0.0449,0.1414
33567,1269,12,1,1,279.083740234375,23343.0,17642.396484375,5700.603515625,23343.0,17642.396484375,5700.603515625,10.058095270762568,9.77811685549218,8.648502732790705,4088.81689453125,0.0,1297.0,865.760864257813,20.0,611.0,0.0,1433.22448730469,0.2318,0.0,0.0735,0.0491,0.0011,0.0346,0.0,0.0812
33568,1269,12,3,6,279.083740234375,37234.109375,58928.58203125,-21694.47265625,6205.684895833333,9821.430338541666,-3615.7454427083335,10.5250073955649,10.984098485175718,0.0,11855.57421875,152.0,1976.0,907.120849609375,24754.0,987.311645507813,226.45719909668,1269.46301269531,0.2012,0.0026,0.0335,0.0154,0.4201,0.0168,0.0038,0.0215
33569,1903,12,2,4,72.2517242431641,21073.068359375,18790.361328125,2282.70703125,5268.26708984375,4697.59033203125,570.6767578125,9.95579857593209,9.841152539390668,6.348573722926279,4985.185546875,0.0,107.0,740.703125,1284.0,60.0,195.0,225.479049682617,0.2653,0.0,0.0057,0.0394,0.0683,0.0032,0.0104,0.012
33570,1903,12,4,4,72.2517242431641,15810.556640625,16559.744140625,-749.1875,3952.63916015625,4139.93603515625,-187.296875,9.668496384599292,9.714790362957736,0.0,4054.97290039063,285.0,904.0,708.663269042969,0.0,241.0,349.0,92.4237518310547,0.2449,0.0172,0.0546,0.0428,0.0,0.0146,0.0211,0.0056
33571,1903,12,4,5,72.2517242431641,25968.984375,28224.85546875,-2255.87109375,5193.796875,5644.97109375,-451.17421875,10.164696703000857,10.24799369746024,0.0,2618.9345703125,615.257629394531,83.0,2657.10205078125,0.0,1969.09252929688,926.0,547.063598632813,0.0928,0.0218,0.0029,0.0941,0.0,0.0698,0.0328,0.0194
33572,1903,12,2,2,72.2517242431641,9682.2978515625,9608.2646484375,74.033203125,4841.14892578125,4804.13232421875,37.0166015625,9.178157809394822,9.170482979623207,3.638022947544381,2780.56982421875,0.0,83.0,592.240661621094,0.0,60.0,0.0,276.820159912109,0.2894,0.0,0.0086,0.0616,0.0,0.0062,0.0,0.0288
33573,1903,12,6,4,72.2517242431641,14375.841796875,15381.861328125,-1006.01953125,3593.96044921875,3845.46533203125,-251.5048828125,9.573373982458245,9.64100926789671,0.0,3713.77954101563,1744.38208007813,48.0,922.605712890625,0.0,867.2783203125,277.158081054688,285.063690185547,0.2414,0.1134,0.0031,0.06,0.0,0.0564,0.018,0.0185
33574,1903,12,4,5,72.2517242431641,17590.9609375,21599.75,-4008.7890625,3518.1921875,4319.95,-801.7578125,9.7751973117626,9.980483315291677,0.0,4398.31640625,747.142517089844,143.0,1103.07104492188,160.0,1515.251953125,570.0,451.362060546875,0.2036,0.0346,0.0066,0.0511,0.0074,0.0702,0.0264,0.0209
33575,1903,12,5,2,72.2517242431641,12258.2333984375,7481.80615234375,4776.42724609375,6129.11669921875,3740.903076171875,2388.213623046875,9.414034678859633,8.920363154672486,7.778719562770103,2186.615234375,501.794525146484,167.0,482.031646728516,149.0,725.0,41.9642028808594,351.360198974609,0.2923,0.0671,0.0223,0.0644,0.0199,0.0969,0.0056,0.047
33576,1903,12,3,3,72.2517242431641,18785.376953125,27503.947265625,-8718.5703125,6261.792317708333,9167.982421875,-2906.1901041666665,9.840887255993785,10.222121168042678,0.0,6579.08251953125,2177.6376953125,178.0,1780.16809082031,382.0,1331.68811035156,256.0,651.787170410156,0.2392,0.0792,0.0065,0.0647,0.0139,0.0484,0.0093,0.0237
33577,1798,12,1,2,30.5452194213867,40370.5,28375.7109375,11994.7890625,20185.25,14187.85546875,5997.39453125,10.605879369460894,10.25332405032272,8.699247134279778,10863.7255859375,671.836303710938,714.0,955.327270507813,0.0,1000.86352539063,0.0,1807.2744140625,0.3829,0.0237,0.0252,0.0337,0.0,0.0353,0.0,0.0637
33578,1798,12,2,5,30.5452194213867,55375.90234375,37777.8828125,17598.01953125,11075.18046875,7555.5765625,3519.60390625,10.92191786059483,10.539505569747442,8.166387818152243,12392.025390625,484.410888671875,761.0,1089.15661621094,0.0,444.0,1047.94458007813,912.007568359375,0.328,0.0128,0.0201,0.0288,0.0,0.0118,0.0277,0.0241
33579,1798,12,3,2,30.5452194213867,28124.95703125,31424.751953125,-3299.794921875,14062.478515625,15712.3759765625,-1649.8974609375,10.244448166705569,10.355382961672564,0.0,7309.2587890625,638.264526367188,351.0,958.447387695313,0.0,443.0,445.993255615234,407.364379882813,0.2326,0.0203,0.0112,0.0305,0.0,0.0141,0.0142,0.013
33580,1798,12,1,4,30.5452194213867,44457.9140625,40541.875,3916.0390625,11114.478515625,10135.46875,979.009765625,10.702320762174908,10.610115335103693,6.887562536538438,16533.19140625,2047.25354003906,3770.0,1582.37268066406,126.0,245.0,855.0,1003.75476074219,0.4078,0.0505,0.093,0.039,0.0031,0.006,0.0211,0.0248
33581,1798,12,4,4,30.5452194213867,22961.0,37282.13671875,-14321.13671875,5740.25,9320.5341796875,-3580.2841796875,10.041595954653758,10.52629640471145,0.0,24042.88671875,336.697052001953,1862.0,965.863830566406,0.0,1297.33679199219,1131.0,1549.24267578125,0.6449,0.009,0.0499,0.0259,0.0,0.0348,0.0303,0.0416
33582,1798,12,1,2,30.5452194213867,72083.0859375,35273.6796875,36809.40625,36041.54296875,17636.83984375,18404.703125,11.185588576822957,10.470920696240382,9.820415848017394,2204.67456054688,522.361755371094,1077.0,479.40478515625,0.0,3347.7001953125,935.942687988281,3281.72802734375,0.0625,0.0148,0.0305,0.0136,0.0,0.0949,0.0265,0.093
33583,1798,12,4,2,30.5452194213867,8993.0,15447.6640625,-6454.6640625,4496.5,7723.83203125,-3227.33203125,9.104312967330651,9.645277810140678,0.0,9584.46484375,0.0,4016.0,390.455596923828,0.0,222.0,0.0,416.73828125,0.6204,0.0,0.26,0.0253,0.0,0.0144,0.0,0.027
33584,1798,12,2,4,30.5452194213867,60789.05859375,29537.904296875,31251.154296875,15197.2646484375,7384.47607421875,7812.78857421875,11.015181544613828,10.293463463213111,8.963645217943963,9768.16796875,242.0,1686.0,0.0,88.0,105.0,389.0,262.573822021484,0.3307,0.0082,0.0571,0.0,0.003,0.0036,0.0132,0.0089
33585,822,12,4,2,298.335754394531,6012.16796875,8427.423828125,-2415.255859375,3006.083984375,4213.7119140625,-1207.6279296875,8.701707004916836,9.039365061761837,0.0,810.171325683594,1479.970703125,903.0,496.338500976563,657.0,572.53759765625,0.0,215.404174804688,0.0961,0.1756,0.1072,0.0589,0.078,0.0679,0.0,0.0256
33586,822,12,6,6,298.335754394531,12906.9208984375,15906.3203125,-2999.3994140625,2151.1534830729165,2651.0533854166665,-499.89990234375,9.46559642504938,9.674534679270716,0.0,762.16748046875,420.0,415.0,1081.45556640625,179.0,1153.31909179688,423.0,91.1976776123047,0.0479,0.0264,0.0261,0.068,0.0113,0.0725,0.0266,0.0057
33587,822,12,4,2,298.335754394531,8077.1513671875,14580.1669921875,-6503.015625,4038.57568359375,7290.08349609375,-3251.5078125,8.996918334148779,9.587486042975996,0.0,2989.0849609375,286.0,486.0,2199.32397460938,398.0,1909.08605957031,656.0,95.5886764526367,0.205,0.0196,0.0333,0.1508,0.0273,0.1309,0.045,0.0066
33588,822,12,6,2,298.335754394531,6689.7314453125,6796.732421875,-107.0009765625,3344.86572265625,3398.3662109375,-53.50048828125,8.808478481273163,8.824344368180267,0.0,1494.56274414063,0.0,71.0,717.553527832031,413.0,319.253753662109,54.9437255859375,321.332336425781,0.2199,0.0,0.0104,0.1056,0.0608,0.047,0.0081,0.0473
33589,822,12,6,2,298.335754394531,3249.51391601563,5356.16552734375,-2106.65161132812,1624.756958007815,2678.082763671875,-1053.32580566406,8.086568390827678,8.586190294665068,0.0,556.787292480469,0.0,202.0,154.364456176758,1245.0,138.354827880859,0.0,5.950599193573,0.104,0.0,0.0377,0.0288,0.2324,0.0258,0.0,0.0011
33590,822,12,7,3,298.335754394531,9609.755859375,6605.4482421875,3004.3076171875,3203.251953125,2201.8160807291665,1001.4358723958334,9.170638152292236,8.795801457446455,6.910188189449751,1072.53466796875,175.799224853516,594.0,290.267578125,0.0,193.535919189453,267.0,58.9090538024902,0.1624,0.0266,0.0899,0.0439,0.0,0.0293,0.0404,0.0089
33591,822,12,5,2,298.335754394531,25450.90625,7991.6923828125,17459.2138671875,12725.453125,3995.84619140625,8729.60693359375,10.144545920941844,8.986282951061888,9.07459016916548,1314.86193847656,0.0,95.0,326.12158203125,478.0,1266.1181640625,0.0,426.931396484375,0.1645,0.0,0.0119,0.0408,0.0598,0.1584,0.0,0.0534
33592,822,12,6,4,298.335754394531,9188.353515625,10881.8525390625,-1693.4990234375,2297.08837890625,2720.463134765625,-423.374755859375,9.125800866370948,9.294943667945391,0.0,2254.82763671875,150.0,213.0,592.964599609375,41.0,450.33935546875,253.748748779297,421.048522949219,0.2072,0.0138,0.0196,0.0545,0.0038,0.0414,0.0233,0.0387
33593,209,12,1,2,77.4939498901367,30106.0,24368.91015625,5737.08984375,15053.0,12184.455078125,2868.544921875,10.312512981839047,10.101104459958783,7.961908732374477,9411.9482421875,1014.64123535156,7857.0,539.013854980469,0.0,432.0,2951.0,145.005004882813,0.3862,0.0416,0.3224,0.0221,0.0,0.0177,0.1211,0.006
33594,209,12,2,3,77.4939498901367,26457.599609375,21986.537109375,4471.0625,8819.199869791666,7328.845703125,1490.3541666666667,10.18333651145262,9.998231076793113,7.307439822886537,4299.51220703125,0.0,3619.0,0.0,1315.0,240.0,0.0,0.0,0.1956,0.0,0.1646,0.0,0.0598,0.0109,0.0,0.0
33595,209,12,3,2,77.4939498901367,17765.001953125,29173.392578125,-11408.390625,8882.5009765625,14586.6962890625,-5704.1953125,9.785041907265754,10.281046636993716,0.0,5136.306640625,0.0,3941.0,0.0,0.0,1522.0,5535.0,533.720397949219,0.1761,0.0,0.1351,0.0,0.0,0.0522,0.1897,0.0183
33596,209,12,3,1,77.4939498901367,22809.2109375,25810.5,-3001.2890625,22809.2109375,25810.5,-3001.2890625,10.034963562824451,10.158575408032842,0.0,3880.92211914063,0.0,2109.95581054688,126.686180114746,4732.0,983.0,212.124664306641,171.153442382813,0.1504,0.0,0.0817,0.0049,0.1833,0.0381,0.0082,0.0066
33597,209,12,6,6,77.4939498901367,18182.916015625,27002.953125,-8820.037109375,3030.4860026041665,4500.4921875,-1470.0061848958333,9.80829274693532,10.203738546306306,0.0,11049.072265625,159.76872253418,1964.0,675.414733886719,383.0,2397.0,0.0,713.139404296875,0.4092,0.0059,0.0727,0.025,0.0142,0.0888,0.0,0.0264
33598,209,12,3,2,77.4939498901367,17422.359375,19196.205078125,-1773.845703125,8711.1796875,9598.1025390625,-886.9228515625,9.76556707768094,9.862519978572044,0.0,6622.681640625,0.0,2098.251953125,583.234497070313,0.0,180.0,0.0,228.20458984375,0.345,0.0,0.1093,0.0304,0.0,0.0094,0.0,0.0119
33599,15,12,3,4,213.092330932617,24164.40234375,41862.3515625,-17697.94921875,6041.1005859375,10465.587890625,-4424.4873046875,10.09267723399574,10.64216605878867,0.0,10521.32421875,2172.60986328125,2278.0,3881.44580078125,415.0,3126.7373046875,824.270385742188,1858.67553710938,0.2513,0.0519,0.0544,0.0927,0.0099,0.0747,0.0197,0.0444
33600,15,12,1,6,213.092330932617,88228.984375,53757.16796875,34471.81640625,14704.830729166666,8959.527994791666,5745.302734375,11.387702143122176,10.892250896654124,8.656311924259098,8514.37890625,2477.71655273438,1992.0,8782.451171875,247.0,1325.0,2760.35620117188,1435.10559082031,0.1584,0.0461,0.0371,0.1634,0.0046,0.0246,0.0513,0.0267
33601,15,12,4,3,213.092330932617,18245.23046875,24170.638671875,-5925.408203125,6081.743489583333,8056.879557291667,-1975.1360677083333,9.811713788018784,10.092935269160018,0.0,11226.083984375,207.0,1910.0,490.876586914063,238.0,241.0,368.0,1204.18933105469,0.4645,0.0086,0.079,0.0203,0.0098,0.01,0.0152,0.0498
33602,15,12,3,4,213.092330932617,37220.08984375,42116.53515625,-4896.4453125,9305.0224609375,10529.1337890625,-1224.111328125,10.524630810900014,10.648219444978356,0.0,13086.380859375,1197.83239746094,2040.0,1080.31970214844,1422.0,4279.86767578125,6216.125,1690.28271484375,0.3107,0.0284,0.0484,0.0257,0.0338,0.1016,0.1476,0.0401
33603,15,12,5,4,213.092330932617,21073.322265625,14658.6142578125,6414.7080078125,5268.33056640625,3664.653564453125,1603.677001953125,9.95581062413826,9.592851662530512,7.380677770422627,3459.54516601563,95.9964981079102,1109.0,339.774841308594,100.0,843.0,163.0,697.378479003906,0.236,0.0065,0.0757,0.0232,0.0068,0.0575,0.0111,0.0476
33604,15,12,3,5,213.092330932617,55857.53515625,56595.02734375,-737.4921875,11171.50703125,11319.00546875,-147.4984375,10.930577615672512,10.943694073454994,0.0,9402.59375,971.895263671875,1705.0,721.476013183594,4452.4892578125,9040.802734375,13075.8759765625,2119.736328125,0.1661,0.0172,0.0301,0.0127,0.0787,0.1597,0.231,0.0375
33605,14,12,1,1,213.092330932617,10966.4404296875,10946.2783203125,20.162109375,10966.4404296875,10946.2783203125,20.162109375,9.30268620149496,9.300846149127077,3.0522122889309515,1580.42687988281,0.0,143.0,82.9209594726563,0.0,36.0,0.0,0.0,0.1444,0.0,0.0131,0.0076,0.0,0.0033,0.0,0.0
33606,14,12,3,2,213.092330932617,20913.267578125,23751.173828125,-2837.90625,10456.6337890625,11875.5869140625,-1418.953125,9.948186864287504,10.075429334879471,0.0,8096.93310546875,394.762268066406,3182.0,973.744689941406,980.0,551.322998046875,240.276123046875,868.270690917969,0.3409,0.0166,0.134,0.041,0.0413,0.0232,0.0101,0.0366
33607,14,12,1,1,213.092330932617,30337.671875,23209.369140625,7128.302734375,30337.671875,23209.369140625,7128.302734375,10.32017847722454,10.05235440352051,8.871968715410986,3091.81787109375,960.006896972656,1311.0,3906.84716796875,0.0,506.0,318.700469970703,956.581237792969,0.1332,0.0414,0.0565,0.1683,0.0,0.0218,0.0137,0.0412
