ID_HOGAR,PC1,PC2
16213,0.721742,1.516937
16214,-1.720448,2.123528
16215,0.597617,0.287686
16216,-0.293838,0.116053
16217,-1.601123,0.201169
16218,2.153426,-0.148218
16219,1.130032,0.139901
16220,0.460004,-0.334128
16221,-3.867721,-0.723153
16222,1.453658,-0.626607
16223,0.657456,0.503424
16224,0.223403,-0.293200
16225,0.879991,0.600186
16226,2.892020,-0.867562
16227,1.472514,0.242666
16228,-1.002766,-0.534441
16229,-0.262988,1.758036
16230,-2.013988,-1.227671
16231,1.751740,-0.454384
16232,-1.743212,-0.738706
16233,0.859066,0.071217
16234,-0.506613,1.571487
16235,-0.693511,-0.678435
16236,-1.866379,0.694016
16237,0.843207,0.214630
16238,-0.046542,1.217850
16239,-0.517581,1.072119
16240,0.499097,-0.581997
16241,0.807825,-0.443493
16242,0.096553,-0.237529
16243,0.671511,0.132963
16244,-0.716604,0.242431
16245,-0.480928,0.059346
16246,0.760731,-1.151686
16247,-0.568559,0.631386
16248,1.048011,-0.265434
16249,-0.522471,1.480744
16250,1.828343,-0.695585
16251,-2.048893,-1.259113
16252,1.191531,-0.273923
16253,1.295671,0.684671
16254,0.206753,0.655865
16255,0.638571,-0.387514
16256,0.616623,0.462276
16257,-0.304728,0.435003
16258,2.316831,-0.853839
16259,-1.042968,0.169243
16260,0.234514,-0.535279
16261,-1.524882,0.010105
16262,0.080813,-1.312432
16263,0.831943,-0.631896
16264,0.772505,0.400976
16265,1.126584,0.282334
16266,1.121458,-0.176656
16267,-0.553469,0.216004
16268,0.648481,-0.053216
16269,0.274988,-0.512363
16270,0.438546,-0.757726
16271,0.477394,-0.343221
16272,0.676179,-0.442827
16273,0.485089,-0.291164
16274,0.627691,0.066548
16275,1.848675,-0.775577
16276,1.845573,-0.669718
16277,-0.237455,0.579431
16278,1.422912,-0.724901
16279,-0.557315,-0.270489
16280,-0.001038,0.907695
16281,1.048409,3.132935
16282,-0.992467,-0.552522
16283,0.566779,0.550442
16284,0.663399,-1.151071
16285,0.685078,0.020149
16286,0.691164,-0.522561
16287,1.835281,-1.037227
16288,0.732631,-0.955843
16289,0.492566,0.003324
16290,1.622916,-0.420618
16291,1.149983,-0.739341
16292,-2.384142,-0.643366
16293,0.423358,1.104844
16294,0.585019,0.253479
16295,0.492108,-0.785281
16296,-0.101566,1.145944
16297,-1.490471,-0.845881
16298,-0.632206,2.756029
16299,2.335809,-1.191617
16300,0.002002,0.549407
16301,-0.930564,0.554088
16302,0.987096,-0.518207
16303,-0.870961,-0.187536
16304,0.061692,-1.158799
16305,-0.266874,-0.102770
16306,-0.846664,0.863480
16307,-1.333732,-1.121960
16308,-1.086989,0.811686
16309,0.563236,0.092874
16310,0.449087,0.138070
16311,-0.059999,0.203682
16312,1.065794,-0.445781
16313,0.544027,1.140727
16314,0.989014,1.085125
16315,-1.155377,-0.842536
16316,0.749509,-0.776403
16317,-1.374019,-1.079081
16318,0.579174,-2.768339
16319,0.570690,-0.889198
16320,0.152486,-2.086066
16321,-0.447114,-2.595670
16322,0.007679,-0.699488
16323,-1.103666,-1.352328
16324,2.487330,-0.599816
16325,0.178437,0.137685
16326,-0.724345,0.496290
16327,0.618336,-0.141579
16328,-0.211009,-0.765653
16329,0.109961,0.612085
16330,-0.051288,2.027503
16331,-0.945852,-0.836581
16332,-1.612231,0.205717
16333,-2.810803,-0.037745
16334,-0.819113,0.802400
16335,-0.518554,-0.738315
16336,-3.460375,0.305978
16337,-0.423127,0.605196
16338,0.920995,-1.198412
16339,1.247606,-1.435134
16340,1.272314,-0.664832
16341,0.135133,2.051928
16342,1.587394,-0.703113
16343,-0.347379,-0.447635
16344,0.323359,0.361564
16345,-0.029219,0.690681
16346,0.963555,2.490698
16347,-1.740080,1.171413
16348,1.316747,0.190496
16349,-3.526466,-0.023926
16350,-0.521276,0.778135
16351,1.660494,-0.083653
16352,-1.171940,1.499471
16353,-0.740884,0.740228
16354,-0.905133,0.075180
16355,1.688927,-0.978102
16356,-1.754843,2.600615
16357,1.727284,-0.221504
16358,1.144292,-0.405399
16359,1.188660,-0.242973
16360,1.994032,0.062440
16361,0.269436,0.524332
16362,0.835003,-0.061631
16363,-0.260641,0.418789
16364,2.726877,0.014619
16365,2.998604,-0.374219
16366,-1.083171,0.591639
16367,-0.898694,0.110911
16368,1.474353,0.280556
16369,2.109480,-0.505789
16370,0.991990,5.963061
16371,0.919248,-0.683361
16372,0.998131,-0.208246
16373,2.432106,0.482977
16374,0.842184,1.111077
16375,1.754013,-0.510893
16376,1.119893,2.361350
16377,1.554753,-0.108722
16378,0.021198,-0.392357
16379,-1.755332,1.574784
16380,-0.401848,0.752047
16381,1.312879,0.878869
16382,1.668102,1.104780
16383,0.041951,0.392284
16384,0.912450,-1.649071
16385,1.856728,-0.096172
16386,2.158572,-0.618638
16387,1.277268,0.155444
16388,-0.628606,2.546184
16389,-2.348391,1.915396
16390,1.957881,-0.986756
16391,2.601826,-0.468716
16392,3.306413,-0.904739
16393,1.059392,-1.093341
16394,2.683939,-0.716146
16395,0.201949,1.478581
16396,-1.194649,0.248460
16397,1.690872,-0.220864
16398,-0.385089,-0.190600
16399,1.334077,-0.654508
16400,1.706900,-0.705880
16401,0.206257,-1.006289
16402,2.027041,0.219379
16403,-2.140929,-0.725532
16404,-1.025330,0.931295
16405,0.777787,-0.949319
16406,-1.372948,-1.408824
16407,-1.705207,0.190581
16408,1.043768,0.966490
16409,1.543463,-1.220836
16410,2.276448,0.099502
16411,-0.681682,-0.741528
16412,2.805125,0.582779
16413,-0.885971,0.798365
16414,1.420524,-0.307774
16415,0.734236,-0.085633
16416,1.328839,0.722795
16417,2.363057,-0.207394
16418,-0.631027,1.382008
16419,0.948456,-0.038498
16420,0.436474,-1.372876
16421,-0.161741,-0.990872
16422,0.517694,0.934772
16423,-1.482157,-0.351042
16424,-0.167227,1.383708
16425,1.263465,0.580114
16426,-0.896413,-1.881665
16427,-2.287119,0.537071
16428,0.753525,-1.521819
16429,1.782106,-0.128479
16430,1.445533,0.105456
16431,-0.169187,0.589463
16432,-0.231291,-0.931876
16433,-0.187967,1.005861
16434,-0.200292,1.858168
16435,0.527275,-0.370775
16436,1.194739,-0.195502
16437,1.951039,-1.634478
16438,0.267616,1.800026
16439,-0.724160,1.659755
16440,-0.189741,0.000145
16441,-1.804991,2.014001
16442,-1.079097,-0.069319
16443,-1.257670,0.323072
16444,0.437555,0.186404
16445,-0.403055,-0.208441
16446,-0.715453,-0.826621
16447,1.310858,-0.373022
16448,0.776715,0.163310
16449,1.074539,-0.206901
16450,0.637108,-0.791302
16451,-0.431483,-0.311886
16452,-0.047492,-0.315301
16453,-0.135304,-0.042480
16454,1.004565,-0.628002
16455,-0.167670,1.535642
16456,-2.400448,3.437741
16457,-3.746144,1.302795
16458,1.179136,-0.524886
16459,-1.453743,1.104994
16460,1.558904,-0.646667
16461,-1.565466,0.228495
16462,1.412196,-0.508574
16463,-2.950914,-1.228181
16464,1.227123,0.705547
16465,-1.013759,0.464160
16466,1.188090,-0.697271
16467,0.147267,-1.222336
16468,-0.634924,0.249542
16469,0.054949,0.164502
16470,-0.399029,0.203528
16471,-0.132208,-0.830306
16472,0.266958,0.128789
16473,0.002712,-0.865796
16474,0.375300,-0.677453
16475,-0.383757,-0.677758
16476,-0.858346,-0.089544
16477,0.009403,-0.253102
16478,0.766772,-0.548586
16479,0.561427,-1.073310
16480,0.056345,-0.652137
16481,-0.346021,1.228592
16482,-0.598642,0.717957
16483,1.068877,-0.813928
16484,-0.012998,-1.307553
16485,1.371702,-0.402846
16486,-1.157605,-0.051846
16487,-0.127559,-0.940394
16488,-0.683569,-0.666141
16489,1.216486,-1.329307
16490,-0.039611,-1.116761
16491,0.621481,-0.857412
16492,-0.111205,-1.072725
16493,-0.235343,-0.892985
16494,-0.755232,0.537056
16495,-1.716315,-0.840329
16496,0.243269,1.046205
16497,1.767096,1.408164
16498,-1.709913,-0.003891
16499,-0.470124,1.211273
16500,-0.393288,1.112018
16501,0.163707,0.076967
16502,0.818074,-0.056518
16503,-0.862112,1.756860
16504,1.050683,1.118768
16505,-0.478955,0.626683
16506,-2.521299,0.017666
16507,-0.009573,1.143808
16508,0.301024,0.122311
16509,1.235258,1.419145
16510,0.717283,-0.524486
16511,1.418505,0.798445
16512,-0.279881,0.299949
16513,-1.343190,-0.376229
16514,0.562217,0.521569
16515,-0.812586,1.246606
16516,-0.668670,-0.417038
16517,-2.632006,1.087488
16518,-0.701440,0.256068
16519,-3.553294,-0.228026
16520,-0.228198,-0.272606
16521,-0.215507,0.350917
16522,1.017017,-0.416826
16523,-1.476869,-0.627017
16524,-1.272876,0.002051
16525,-2.013018,1.604784
16526,-1.114661,1.060545
16527,-1.999362,1.245722
16528,0.029691,1.863832
16529,0.417880,0.719422
16530,-1.502137,-0.428039
16531,-0.669672,-0.129235
16532,-2.752784,-0.918753
16533,-0.819485,-0.655170
16534,-2.462137,1.901030
16535,0.520459,0.095278
16536,-2.279585,-1.072704
16537,-1.581719,2.222179
16538,0.001940,-1.204958
16539,-1.098188,0.238025
16540,-0.307749,2.606499
16541,-0.217190,-1.011054
16542,0.838154,-0.188116
16543,-2.031210,0.981740
16544,-3.105562,1.644481
16545,-0.548931,2.195875
16546,-0.171956,-0.289538
16547,1.803641,-0.515928
16548,0.965918,0.186349
16549,0.894528,0.121275
16550,-1.193827,1.999136
16551,0.039016,-0.157406
16552,0.917471,1.743793
16553,0.261543,1.423955
16554,0.236775,-0.728912
16555,0.899089,0.459390
16556,2.810437,-0.822932
16557,-1.470716,-0.583928
16558,0.986993,0.078120
16559,1.959798,0.298141
16560,0.442700,1.013956
16561,1.928192,-0.150195
16562,0.428349,0.681715
16563,-2.523945,1.705461
16564,0.503902,-0.091236
16565,1.824647,-0.269057
16566,2.175528,-0.481206
16567,-1.728049,-0.554186
16568,0.226104,-1.093475
16569,0.060776,-0.555556
16570,1.396655,-0.845223
16571,1.171338,0.832217
16572,2.142298,-0.428838
16573,1.709853,-0.657502
16574,-1.048629,-0.666091
16575,-3.181299,-0.856500
16576,2.577833,-0.457343
16577,-0.390185,0.354964
16578,1.685106,-0.415839
16579,0.942289,1.185020
16580,0.303564,0.981350
16581,-1.553565,3.000784
16582,-1.713801,1.063089
16583,-0.396859,-0.480008
16584,-0.806918,1.581643
16585,1.802760,1.231401
16586,1.545152,3.722119
16587,-0.589518,1.786191
16588,0.840435,1.060037
16589,0.544410,0.962383
16590,0.223367,3.191907
16591,1.619055,0.500788
16592,1.936783,0.061003
16593,-1.048074,0.294257
16594,-2.585179,0.470897
16595,-2.635135,-0.123709
16596,0.367855,-0.588745
16597,0.906276,0.758753
16598,2.039067,-0.279994
16599,-2.374677,-0.954536
16600,-0.181792,0.461937
16601,0.057849,-0.450536
16602,-0.489827,-1.344582
16603,-0.006250,-0.091964
16604,-0.296625,0.460014
16605,0.652378,0.366336
16606,-0.362269,0.458489
16607,-1.032740,0.954300
16608,0.967428,-0.473058
16609,0.713769,0.256124
16610,-1.883841,-0.267747
16611,1.089739,2.657898
16612,-0.103294,0.289654
16613,-1.909207,-1.154976
16614,0.422005,0.728466
16615,-0.947274,-0.965313
16616,2.047983,0.431509
16617,0.257415,1.246488
16618,-0.189213,2.134977
16619,1.803484,0.206193
16620,-0.727004,0.199847
16621,0.877428,0.395650
16622,1.830833,-0.325228
16623,1.647054,0.497419
16624,1.386686,1.619948
16625,1.318981,-0.134834
16626,1.551965,1.608651
16627,-1.280007,0.152438
16628,-3.965815,-1.016946
16629,0.764138,0.055272
16630,-3.631519,0.619868
16631,-2.757049,0.817213
16632,0.570718,0.325948
16633,-0.660956,-0.973858
16634,0.852270,-0.123149
16635,-0.802940,0.987914
16636,-1.849533,1.885877
16637,1.698159,-0.992771
16638,-0.369005,0.903697
16639,0.885739,-0.659168
16640,0.322232,-0.777329
16641,1.009221,1.339089
16642,-0.304396,0.573748
16643,-3.401734,1.215089
16644,0.462490,0.485801
16645,-0.696823,0.057505
16646,1.056836,-0.660062
16647,-0.149287,-0.601476
16648,1.126195,-0.162740
16649,-0.578741,-0.226471
16650,0.990553,0.111846
16651,1.558295,0.147966
16652,-1.718686,1.307818
16653,-1.171376,3.594596
16654,-0.558592,0.230003
16655,-0.875214,1.472918
16656,0.864450,-0.786188
16657,-0.938437,0.402972
16658,1.695083,-0.414782
16659,1.586432,-0.749498
16660,2.550362,-1.111777
16661,-0.614240,1.192261
16662,0.665249,-0.355235
16663,0.167125,-0.922640
16664,1.011681,-0.004253
16665,-3.379561,0.058903
16666,-1.677252,1.073565
16667,-2.434743,0.547573
16668,1.402446,-0.897434
16669,1.218289,-0.292142
16670,0.478952,-0.902258
16671,0.122483,0.667543
16672,-1.395910,4.129037
16673,-1.463806,0.101279
16674,-1.770124,0.156454
16675,-0.171988,-0.817631
16676,0.500497,-1.190715
16677,-1.382527,0.280328
16678,0.318823,-0.361832
16679,0.612810,-0.198508
16680,-1.613659,-0.736128
16681,-0.523919,-0.184546
16682,-0.660397,0.496102
16683,-0.440921,0.932257
16684,1.006929,-0.117124
16685,1.944456,0.122749
16686,0.300441,0.325312
16687,0.870640,1.698587
16688,0.960731,-0.558938
16689,1.440890,-0.446748
16690,0.579622,-0.262695
16691,1.793833,-0.328065
16692,0.655412,-0.384452
16693,-1.862935,-1.070593
16694,0.365522,0.232099
16695,0.849151,0.113223
16696,1.488466,0.023123
16697,-0.052648,0.581836
16698,0.784162,-0.260295
16699,0.349371,0.710092
16700,-3.101533,0.385218
16701,0.002786,-1.080252
16702,0.416267,-0.755435
16703,0.666709,-0.355162
16704,0.135075,-0.265720
16705,2.135362,-0.232247
16706,1.253403,-1.114524
16707,-2.167011,-0.401742
16708,1.058462,-0.329436
16709,1.163621,-0.154546
16710,0.326003,-0.887638
16711,0.910211,-0.788093
16712,0.174046,-0.586842
16713,-1.041538,-0.970772
16714,-0.604240,-0.612333
16715,0.045785,-0.192346
16716,-0.034112,-0.761158
16717,-0.621162,-0.304592
16718,-0.752066,-1.703632
16719,-1.184896,-2.813324
16720,-0.508362,-0.478567
16721,1.179726,-0.343788
16722,0.719675,0.306123
16723,-0.197596,-1.167890
16724,-1.260155,-0.251031
16725,0.915162,-0.904210
16726,1.088069,0.101814
16727,1.933148,-1.803310
16728,0.778767,0.329235
16729,1.311370,-1.289328
16730,1.392121,-0.338294
16731,2.352756,0.131451
16732,1.153603,-0.874127
16733,-1.763259,-2.210327
16734,-0.769815,-0.978694
16735,0.530793,0.323289
16736,1.269187,-0.122974
16737,-0.249186,-0.300305
16738,-0.187463,-0.416625
16739,-3.543850,0.549871
16740,-1.627819,0.537947
16741,1.753571,0.342279
16742,1.728142,-0.235286
16743,-1.154996,-0.180246
16744,0.856064,0.085461
16745,1.950448,-0.552071
16746,-2.048164,0.411546
16747,1.462161,-0.719027
16748,0.514076,-0.275386
16749,-1.426213,-0.354829
16750,1.039055,0.191844
16751,-0.319337,0.559147
16752,-0.961186,-0.366113
16753,0.751628,-0.146172
16754,-2.507793,-1.492577
16755,0.793124,-0.260771
16756,-1.057054,0.964004
16757,-0.625951,-0.207382
16758,0.558009,0.362072
16759,-0.418869,-0.265830
16760,-0.538185,-0.297885
16761,-3.417060,-2.440554
16762,-0.810032,0.316622
16763,-1.927302,1.219964
16764,1.484041,-0.572637
16765,1.131083,-0.358443
16766,1.683102,-1.071440
16767,-1.044963,-0.896425
16768,-0.749184,0.694433
16769,-3.064727,0.272694
16770,-3.221167,1.589224
16771,-0.598768,0.404464
16772,-1.807567,1.131786
16773,-2.727278,-0.389811
16774,0.975417,0.706344
16775,0.252234,-0.597724
16776,1.516771,-0.575218
16777,0.153386,0.080469
16778,-0.529441,0.434501
16779,-0.495294,-0.420489
16780,1.385780,-0.166237
16781,1.351366,-0.014426
16782,0.073544,-1.334919
16783,1.043582,0.589352
16784,-0.391394,0.906716
16785,0.657968,-1.140310
16786,-0.778065,0.266008
16787,-0.658336,-0.091801
16788,-2.664339,-2.428595
16789,-4.634731,-5.018866
16790,-2.274379,3.551809
16791,0.198141,0.132701
16792,-0.344379,0.802557
16793,0.791403,-0.722039
16794,0.033686,-0.952579
16795,1.281487,-0.381298
16796,1.237156,-1.027966
16797,-3.899738,-0.064623
16798,1.935374,-0.652381
16799,-0.802740,0.292679
16800,-0.999378,1.057822
16801,0.530964,1.009556
16802,-1.199232,-0.389744
16803,-0.052206,0.051622
16804,0.944198,-1.193046
16805,2.009258,-1.292270
16806,1.653626,-1.178485
16807,0.966797,-1.195676
16808,1.268985,-1.124216
16809,1.557460,-1.183778
16810,1.627642,-0.890873
16811,1.301669,-1.030965
16812,1.138643,-0.724691
16813,-1.207547,0.010832
16814,-0.593933,-0.226329
16815,-0.137870,-1.161615
16816,1.791671,-0.684790
16817,1.021809,-0.903974
16818,0.952063,-1.804067
16819,-0.061608,-1.073704
16820,-1.561902,-1.882096
16821,-1.105915,-1.663676
16822,1.025419,-1.608089
16823,1.851345,-1.570927
16824,-1.868767,1.785692
16825,1.551263,-0.956436
16826,0.179985,-1.790013
16827,0.277382,-0.486979
16828,0.695322,-0.717236
16829,-0.476428,0.307930
16830,0.700555,-0.388230
16831,-0.876976,-0.464883
16832,-0.055301,-0.946640
16833,-3.546213,-1.439717
16834,1.028623,-0.314803
16835,-0.953687,1.021078
16836,0.770213,-0.808342
16837,0.894694,-0.855079
16838,-0.646258,-0.463809
16839,-3.123489,1.369663
16840,-0.054926,-0.876028
16841,-0.340825,0.083988
16842,-1.629850,1.275041
16843,-1.140685,-0.532191
16844,0.288358,-0.604144
16845,0.469055,1.523365
16846,0.418900,-0.081965
16847,1.206043,0.981488
16848,0.087377,-0.351179
16849,-1.906482,0.640911
16850,-0.045151,1.185496
16851,1.155215,-1.856206
16852,-2.209953,0.449245
16853,0.521206,-0.330663
16854,-0.266013,-2.073612
16855,0.294369,-1.558246
16856,-0.719173,-1.551540
16857,-0.772201,0.077630
16858,-0.240064,-1.034046
16859,-1.389269,1.500174
16860,0.640622,-0.127158
16861,0.144972,0.244511
16862,0.753999,-0.287557
16863,-0.703144,1.179700
16864,0.992897,-0.537593
16865,-1.863898,-0.454813
16866,0.784415,-0.679734
16867,-0.655274,1.025923
16868,1.155108,-0.323869
16869,0.929214,-0.886333
16870,0.801860,-0.168254
16871,-0.251764,0.726298
16872,1.963932,-0.362350
16873,1.207360,-0.164644
16874,1.658399,0.821284
16875,1.587417,0.034888
16876,-1.572204,-1.049770
16877,-0.360291,-1.161897
16878,1.411457,-1.026139
16879,0.207744,-0.691906
16880,1.436651,-1.030012
16881,1.617295,-0.979539
16882,-2.052892,-0.645624
16883,0.753819,-1.150090
16884,-0.289974,1.670661
16885,1.075247,2.050952
16886,0.083994,-0.061002
16887,0.626727,-0.532116
16888,-1.491245,1.360667
16889,2.172240,0.471210
16890,2.526163,0.492705
16891,2.526266,-0.167893
16892,1.621644,-0.087685
16893,0.057451,2.037016
16894,2.315850,-1.151705
16895,2.101465,-1.167055
16896,-0.691000,2.906549
16897,-1.432537,1.153506
16898,-1.776602,-0.616432
16899,-1.369968,-1.358012
16900,-0.734875,-1.136606
16901,-0.593818,-0.495829
16902,-0.399330,-0.396887
16903,-1.230124,-0.423274
16904,-1.952139,0.314927
16905,-4.764196,-3.048228
16906,-0.317127,1.345684
16907,1.643534,-0.324007
16908,-1.044340,-1.162681
16909,2.464118,0.562616
16910,0.996254,-0.733131
16911,0.346309,0.442051
16912,1.001829,-0.376371
16913,1.765220,-0.564273
16914,0.161132,-0.073078
16915,0.603269,-0.464697
16916,0.955979,-0.409752
16917,0.371521,0.382848
16918,-0.763946,3.301599
16919,-0.531916,0.680447
16920,1.833848,0.422457
16921,0.316443,3.115587
16922,-0.438748,1.778331
16923,-2.604720,0.470313
16924,-0.076485,2.888790
16925,2.005411,0.794535
16926,1.740221,-0.412706
16927,0.653249,-0.576497
16928,0.338037,-0.260542
16929,1.592087,-0.672259
16930,3.036989,-0.438159
16931,1.876743,-0.491387
16932,-0.915467,0.280462
16933,0.979287,-0.481529
16934,-0.033112,0.288253
16935,1.035629,0.128080
16936,-1.234205,0.131503
16937,0.131892,0.330002
16938,1.195574,2.106466
16939,0.884256,0.119165
16940,2.028863,-0.547135
16941,1.115640,0.252423
16942,-0.787516,0.052728
16943,0.930488,2.596629
16944,-1.385995,0.011966
16945,-1.024464,0.297187
16946,-2.020423,0.511779
16947,-0.247917,0.735781
16948,-0.639522,0.378242
16949,0.183078,1.525446
16950,0.943012,-0.756453
16951,0.952104,-0.102686
16952,0.919135,0.125513
16953,-3.166494,0.100155
16954,0.618861,-0.535801
16955,0.073608,0.101599
16956,0.948256,-0.746787
16957,0.085587,0.299375
16958,1.096006,0.809812
16959,0.274667,0.125759
16960,-2.418623,-1.517816
16961,-0.747371,0.973108
16962,-1.704158,3.474198
16963,-0.062280,1.477497
16964,-0.276002,1.638727
16965,-0.090139,-0.340326
16966,-1.074746,-0.720811
16967,0.315760,-0.993911
16968,1.218231,-0.712592
16969,0.961854,-1.585956
16970,-1.097097,-0.039131
16971,1.498317,-0.188441
16972,0.227693,-0.108209
16973,1.448045,-0.655452
16974,2.210421,1.170236
16975,-0.214736,0.730470
16976,-0.702263,-0.730467
16977,-0.315463,0.418813
16978,0.345389,-1.723425
16979,-1.118381,1.661483
16980,0.643612,1.549691
16981,1.319721,-0.218651
16982,-2.117979,-2.511654
16983,-1.804150,1.948748
16984,0.260367,1.131721
16985,-2.337130,-0.992908
16986,-4.044181,-2.590758
16987,1.339562,0.349530
16988,-0.057695,0.986689
16989,0.002918,1.663357
16990,1.259105,-1.078095
16991,-1.592373,-1.454089
16992,-1.354144,2.163407
16993,1.377029,-0.243755
16994,1.483204,-0.699162
16995,1.426552,-0.685971
16996,-1.879196,-0.298591
16997,-3.999686,-2.642768
16998,-3.016702,-2.307251
16999,-2.994849,-1.817343
17000,-0.176270,-0.417243
17001,-1.883248,-0.889145
17002,-2.129536,-0.205544
17003,0.691374,-1.205387
17004,-0.096593,-0.945438
17005,-2.166304,-1.122660
17006,0.058593,-0.527271
17007,0.308062,-0.516310
17008,-0.561024,-1.158709
17009,-1.632838,-0.926519
17010,1.258655,-0.606363
17011,-4.814708,-3.523608
17012,0.768828,-2.085403
17013,0.996239,-1.925204
17014,-2.260338,-0.258186
17015,-4.155849,-1.811656
17016,-3.062546,-2.799779
17017,-0.810928,-0.721377
17018,-2.389046,-2.958126
17019,-3.638127,-0.496483
17020,-2.074669,-1.333778
17021,-1.283082,-0.515110
17022,-3.425150,-3.028601
17023,-0.047735,-2.824502
17024,-3.464888,-1.008630
17025,-4.057231,-2.361807
17026,0.596021,0.643634
17027,-2.021572,-1.863837
17028,-0.204429,-1.614659
17029,-0.724788,-0.798058
17030,0.976954,-1.052456
17031,-0.575738,-1.060300
17032,-1.878233,-2.088418
17033,0.521868,-1.864333
17034,0.850245,-0.726351
17035,0.630778,-0.254545
17036,2.116926,-0.435347
17037,-3.504974,-0.329165
17038,-1.696821,-1.000502
17039,2.080855,-0.472650
17040,-0.788264,-0.327146
17041,0.737353,-0.368129
17042,0.546027,0.205011
17043,-2.047413,0.323950
17044,1.631979,-0.354917
17045,1.431345,-0.650023
17046,1.473566,0.240905
17047,1.961875,-1.360643
17048,-1.914081,0.151721
17049,1.467572,-0.173018
17050,0.672819,-0.720799
17051,-1.820803,0.208945
17052,0.531995,-1.218340
17053,-1.933778,-1.585658
17054,-1.625916,-2.843428
17055,-1.446074,-1.004147
17056,0.069793,-0.139558
17057,0.901684,-0.359167
17058,-0.523457,0.553668
17059,0.301424,-0.669068
17060,0.904713,-0.300960
17061,0.264951,0.290027
17062,0.990695,0.346866
17063,-4.305511,-0.735553
17064,-1.191563,0.020125
17065,0.222382,-1.270343
17066,0.837944,-0.351544
17067,-0.097858,-0.680607
17068,-2.264586,1.392171
17069,-1.262850,-1.170404
17070,1.209568,-0.481916
17071,0.080580,0.357652
17072,-0.203033,1.310746
17073,-1.226743,-1.673624
17074,-0.275426,-0.457011
17075,-0.684286,-0.475020
17076,-1.064783,0.034835
17077,1.895868,0.397034
17078,-0.758154,1.054203
17079,-0.142246,-1.228445
17080,-0.509884,-0.341167
17081,-1.388841,1.028068
17082,0.350799,-0.758696
17083,-0.725063,-0.890468
17084,-0.739419,-0.765634
17085,2.182580,-0.923096
17086,1.766134,-1.527569
17087,1.451450,-0.705816
17088,1.230278,-0.134067
17089,-0.170856,2.055794
17090,-1.044653,2.468407
17091,0.090955,0.441923
17092,-1.701495,1.589735
17093,-2.425976,0.659954
17094,2.145322,-0.279891
17095,2.243327,0.241517
17096,-2.183908,-0.509868
17097,-1.069119,0.602728
17098,-1.941200,0.426100
17099,1.834987,-0.566629
17100,0.185503,0.239713
17101,0.524985,-0.136166
17102,0.178201,0.240428
17103,-2.527909,-2.154098
17104,-0.272743,-1.485142
17105,1.546243,-0.546838
17106,-1.496363,-0.068215
17107,0.614426,-1.772865
17108,0.075099,-0.498428
17109,0.706993,-1.268747
17110,0.613190,-2.081069
17111,-1.803631,4.086505
17112,-1.032306,0.946288
17113,-0.955955,-0.970877
17114,-0.550091,-0.339301
17115,1.326776,-1.555976
17116,0.305197,3.798885
17117,-0.891958,-1.494459
17118,-0.124065,-0.155959
17119,1.137497,0.301049
17120,1.565557,-0.727074
17121,-3.187836,0.424468
17122,0.572422,-1.498671
17123,0.558283,-0.260478
17124,2.321223,-0.684876
17125,1.124473,-0.772328
17126,2.343324,-0.091029
17127,1.000456,-0.539334
17128,-0.986905,-1.443341
17129,1.022567,-0.352096
17130,-1.170372,-0.871498
17131,-2.791274,-1.618412
17132,-0.469163,-0.546770
17133,1.117665,0.950531
17134,0.413452,-1.325731
17135,-1.822323,0.104524
17136,-0.848874,-0.814797
17137,-0.005016,-0.830027
17138,-2.994382,0.497344
17139,1.813266,-0.185621
17140,2.416036,-0.576265
17141,0.864790,-0.337713
17142,-0.177112,-1.908064
17143,-0.995187,0.584882
17144,0.828672,-0.130064
17145,0.908930,0.402005
17146,-2.778077,-1.225706
17147,1.687286,-0.487197
17148,-0.428797,1.779185
17149,-0.310703,-0.120070
17150,2.150358,0.065336
17151,0.774050,0.631805
17152,-2.225881,1.106773
17153,-1.126761,-0.650637
17154,-0.338446,1.064652
17155,0.315729,1.505039
17156,0.219667,-0.431444
17157,1.376190,1.621159
17158,-0.331496,-1.110759
17159,-2.451918,-0.083375
17160,-0.341568,1.512065
17161,-0.156485,-0.573312
17162,0.074256,0.087614
17163,1.757616,-0.451444
17164,1.639827,-0.583706
17165,1.288076,-0.708359
17166,0.465305,1.301184
17167,1.788269,0.151915
17168,0.971149,0.981262
17169,-0.234727,-0.782914
17170,0.370618,0.886197
17171,-0.691283,1.022166
17172,0.413856,1.797214
17173,-0.143880,2.682680
17174,1.263782,-0.108985
17175,0.609797,1.017964
17176,0.179517,1.722571
17177,0.923724,0.877270
17178,-1.811456,1.966017
17179,0.316782,2.383220
17180,-0.984790,1.619544
17181,-2.140561,-0.908945
17182,1.549764,-0.180996
17183,-0.861179,-0.245343
17184,0.597648,-0.693684
17185,-0.146455,-0.155721
17186,2.160008,0.828179
17187,2.463831,-0.042507
17188,-0.119820,-0.029637
17189,1.202750,-0.006277
17190,0.941132,0.222073
17191,1.644194,-0.025969
17192,1.272265,-0.821727
17193,-2.494062,2.162479
17194,2.290429,0.149131
17195,0.479509,0.291374
17196,-1.062918,-1.786017
17197,-0.886078,0.187981
17198,0.120740,0.037385
17199,-1.281610,-0.179421
17200,-1.424458,-0.149362
17201,-1.456869,-0.415029
17202,2.498338,-0.553808
17203,-1.555953,-0.131340
17204,-0.999734,-0.556927
17205,1.702110,0.073699
17206,-0.494077,0.959916
17207,0.301211,-0.029792
17208,0.835168,-0.945464
