ID_GEOGRAFIA,UBIGEO,DEPARTAMENTO,DOMINIO,ESTRATO
378,060111,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
379,061103,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
380,060102,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
381,060417,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
382,060905,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
383,060808,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
384,060807,Cajamarca,Selva,"De 500 a 1,999 habitantes"
385,060801,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Simple
386,070103,Callao,Lima Metropolitana,"De 500,000 a más habitantes"
387,080601,Cusco,Sierra Sur,"De 20,000 a 49,999 habitantes"
388,080801,Cusco,Sierra Sur,"De 20,000 a 49,999 habitantes"
389,080608,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
390,081301,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
391,080702,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
392,080706,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
393,080505,Cusco,Sierra Sur,"De 500 a 1,999 habitantes"
394,080601,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
395,080301,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
396,080806,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
397,090118,Huancavelica,Sierra Centro,"De 20,000 a 49,999 habitantes"
398,090701,Huancavelica,Sierra Centro,"De 2,000 a 19,999 habitantes"
399,090201,Huancavelica,Sierra Centro,"De 2,000 a 19,999 habitantes"
400,090602,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
401,090507,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
402,090206,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
403,090312,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
404,090702,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
405,090203,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
406,090116,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
407,090719,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
408,090103,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
409,100102,Huánuco,Selva,"De 100,000 a 499,999 habitantes"
410,100201,Huánuco,Sierra Centro,"De 2,000 a 19,999 habitantes"
411,100501,Huánuco,Sierra Centro,"De 2,000 a 19,999 habitantes"
412,100604,Huánuco,Selva,"De 2,000 a 19,999 habitantes"
413,100202,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
414,100504,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
415,101106,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
416,100804,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
417,100801,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
418,100203,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
419,100102,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
420,100902,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
421,110102,Ica,Costa Centro,"De 100,000 a 499,999 habitantes"
422,110103,Ica,Costa Centro,"De 20,000 a 49,999 habitantes"
423,110210,Ica,Costa Centro,"De 100,000 a 499,999 habitantes"
424,110503,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
425,110301,Ica,Costa Centro,"De 20,000 a 49,999 habitantes"
426,110403,Ica,Costa Centro,"De 500 a 1,999 habitantes"
427,110305,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
428,110114,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
429,120101,Junín,Sierra Centro,"De 100,000 a 499,999 habitantes"
430,120434,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
431,120134,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
432,120808,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
433,120117,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
434,120130,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
435,120905,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
436,120503,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
437,120704,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
438,120215,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
439,120708,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
440,120419,Junín,Selva,Área de Empadronamiento Rural (AER) Simple
441,120609,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
442,120601,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
443,130104,La Libertad,Costa Norte,"De 50,000 a 99,999 habitantes"
444,131201,La Libertad,Costa Norte,"De 20,000 a 49,999 habitantes"
445,130208,La Libertad,Costa Norte,"De 20,000 a 49,999 habitantes"
446,130601,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
447,130901,La Libertad,Sierra Norte,"De 20,000 a 49,999 habitantes"
448,130902,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
449,130305,La Libertad,Sierra Norte,"De 500 a 1,999 habitantes"
450,130906,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
451,130802,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
452,140111,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
453,140308,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
454,140201,Lambayeque,Costa Norte,"De 20,000 a 49,999 habitantes"
455,140118,Lambayeque,Costa Norte,"De 20,000 a 49,999 habitantes"
456,140303,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
457,140108,Lambayeque,Costa Norte,"De 20,000 a 49,999 habitantes"
458,140310,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
459,140205,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
460,140312,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
461,150131,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
462,150107,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
463,150134,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
464,150111,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
465,150123,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
466,150121,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
467,150122,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
468,150108,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
469,150113,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
470,150205,Lima,Costa Centro,"De 50,000 a 99,999 habitantes"
471,150812,Lima,Costa Centro,"De 20,000 a 49,999 habitantes"
472,150810,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
473,150601,Lima,Costa Centro,"De 50,000 a 99,999 habitantes"
474,150512,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
475,150507,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
476,150705,Lima,Sierra Centro,"De 2,000 a 19,999 habitantes"
477,150401,Lima,Sierra Centro,"De 2,000 a 19,999 habitantes"
478,150702,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Simple
479,150723,Lima,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
480,150403,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
481,150706,Lima,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
482,150718,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
483,160501,Loreto,Selva,"De 20,000 a 49,999 habitantes"
484,160701,Loreto,Selva,"De 2,000 a 19,999 habitantes"
485,160210,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
486,160206,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
487,160403,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
488,160301,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
489,160502,Loreto,Selva,"De 500 a 1,999 habitantes"
490,160504,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
491,170102,Madre de Dios,Selva,"De 2,000 a 19,999 habitantes"
492,170204,Madre de Dios,Selva,"De 2,000 a 19,999 habitantes"
493,170303,Madre de Dios,Selva,"De 500 a 1,999 habitantes"
494,170103,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Simple
495,180104,Moquegua,Costa Sur,"De 50,000 a 99,999 habitantes"
496,180101,Moquegua,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
497,180105,Moquegua,Sierra Sur,"De 500 a 1,999 habitantes"
498,190201,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
499,190104,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
500,190307,Pasco,Selva,"De 2,000 a 19,999 habitantes"
501,190304,Pasco,Selva,Área de Empadronamiento Rural (AER) Compuesto
502,190306,Pasco,Selva,Área de Empadronamiento Rural (AER) Compuesto
503,190306,Pasco,Selva,Área de Empadronamiento Rural (AER) Simple
504,190305,Pasco,Selva,"De 500 a 1,999 habitantes"
505,200114,Piura,Costa Norte,"De 20,000 a 49,999 habitantes"
506,200702,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
507,200109,Piura,Costa Norte,"De 20,000 a 49,999 habitantes"
508,200701,Piura,Costa Norte,"De 50,000 a 99,999 habitantes"
509,200105,Piura,Costa Norte,"De 50,000 a 99,999 habitantes"
510,200703,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
511,200301,Piura,Sierra Norte,"De 2,000 a 19,999 habitantes"
512,200209,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Simple
513,200210,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
514,200408,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
515,200410,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
516,200201,Piura,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
517,211105,Puno,Sierra Sur,"De 100,000 a 499,999 habitantes"
518,210801,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
519,210607,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
520,210103,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
521,210115,Puno,Sierra Sur,"De 500 a 1,999 habitantes"
522,210904,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
523,210601,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
524,210608,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
525,210807,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
526,220105,San Martín,Selva,"De 2,000 a 19,999 habitantes"
527,220804,San Martín,Selva,"De 20,000 a 49,999 habitantes"
528,220103,San Martín,Selva,"De 500 a 1,999 habitantes"
529,220804,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
530,220803,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
531,220907,San Martín,Selva,"De 2,000 a 19,999 habitantes"
532,220203,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
533,220702,San Martín,Selva,"De 500 a 1,999 habitantes"
534,220910,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
535,230104,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
536,230109,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
537,240103,Tumbes,Costa Norte,"De 2,000 a 19,999 habitantes"
538,240105,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Simple
539,240104,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Simple
540,250301,Ucayali,Selva,"De 20,000 a 49,999 habitantes"
541,250301,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
542,250102,Ucayali,Selva,Área de Empadronamiento Rural (AER) Compuesto
543,250304,Ucayali,Selva,Área de Empadronamiento Rural (AER) Compuesto
544,250103,Ucayali,Selva,"De 500 a 1,999 habitantes"
545,230109,Tacna,Costa Sur,"De 2,000 a 19,999 habitantes"
546,080407,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
547,010110,Amazonas,Sierra Norte,"De 2,000 a 19,999 habitantes"
548,010523,Amazonas,Sierra Norte,"De 500 a 1,999 habitantes"
549,010701,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
550,010522,Amazonas,Selva,"De 500 a 1,999 habitantes"
551,010706,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
552,010707,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
553,010403,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
554,021807,Áncash,Costa Centro,"De 2,000 a 19,999 habitantes"
555,021105,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
556,021201,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
557,021004,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
558,020101,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
559,021601,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
560,021007,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
561,021201,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
562,020112,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
563,020102,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
564,030220,Apurímac,Sierra Sur,"De 2,000 a 19,999 habitantes"
565,030210,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
566,030205,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
567,030410,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
568,030411,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
569,030501,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
570,040107,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
571,040109,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
572,040117,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
573,040201,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
574,040204,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
575,040108,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
576,040202,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
577,040115,Arequipa,Sierra Sur,"De 2,000 a 19,999 habitantes"
578,040407,Arequipa,Costa Sur,"De 500 a 1,999 habitantes"
579,040119,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
580,040408,Arequipa,Sierra Sur,"De 500 a 1,999 habitantes"
581,040801,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
582,050705,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
583,050508,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
584,050406,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
585,050111,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
586,051106,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
587,050610,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
588,051105,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
589,051105,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
590,060505,Cajamarca,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
591,061004,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
592,060311,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
593,060104,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
594,060106,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
595,060417,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
596,060419,Cajamarca,Sierra Norte,"De 500 a 1,999 habitantes"
597,060904,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
598,080108,Cusco,Sierra Sur,"De 100,000 a 499,999 habitantes"
599,080104,Cusco,Sierra Sur,"De 100,000 a 499,999 habitantes"
600,080701,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
601,080401,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
602,080703,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
603,080201,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
604,081105,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
605,080501,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
606,081104,Cusco,Sierra Sur,"De 500 a 1,999 habitantes"
607,080803,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
608,080902,Cusco,Selva,Área de Empadronamiento Rural (AER) Simple
609,090501,Huancavelica,Sierra Centro,"De 2,000 a 19,999 habitantes"
610,090308,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
611,090102,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
612,090117,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
613,090302,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
614,090706,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
615,090704,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
616,090312,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
617,100507,Huánuco,Selva,"De 2,000 a 19,999 habitantes"
618,100702,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
619,100205,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
620,100501,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
621,100107,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
622,101002,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
623,100104,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
624,100507,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
625,100609,Huánuco,Selva,"De 500 a 1,999 habitantes"
626,110401,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
627,110202,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
628,110205,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
629,110112,Ica,Costa Centro,"De 20,000 a 49,999 habitantes"
630,110304,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
631,110204,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
632,110301,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
633,110114,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Simple
634,120901,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
635,120301,Junín,Selva,"De 20,000 a 49,999 habitantes"
636,120601,Junín,Selva,"De 20,000 a 49,999 habitantes"
637,120302,Junín,Selva,"De 20,000 a 49,999 habitantes"
638,120409,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
639,120133,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
640,120122,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
641,120709,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
642,120423,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
643,120303,Junín,Selva,Área de Empadronamiento Rural (AER) Simple
644,120606,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
645,130111,La Libertad,Costa Norte,"De 500,000 a más habitantes"
646,130401,La Libertad,Costa Norte,"De 20,000 a 49,999 habitantes"
647,130703,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
648,131203,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
649,131101,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
650,131103,La Libertad,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
651,131202,La Libertad,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
652,130605,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
653,130503,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
654,140205,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
655,140309,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
656,140305,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
657,140115,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
658,140108,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
659,140307,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
660,150136,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
661,150120,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
662,150139,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
663,150510,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
664,150811,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Simple
665,150503,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
666,150512,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
667,150804,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
668,160211,Loreto,Selva,"De 2,000 a 19,999 habitantes"
669,160303,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
670,160105,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
671,160106,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
672,160604,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
673,160704,Loreto,Selva,"De 500 a 1,999 habitantes"
674,170102,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Compuesto
675,170101,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Simple
676,180106,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
677,190102,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
678,190111,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
679,190204,Pasco,Sierra Centro,"De 500 a 1,999 habitantes"
680,190108,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
681,200407,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
682,200705,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
683,200202,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
684,200802,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
685,200604,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
686,200607,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
687,200410,Piura,Costa Norte,"De 500 a 1,999 habitantes"
688,200304,Piura,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
689,210701,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
690,211001,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
691,211002,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
692,210203,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
693,210307,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
694,210102,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
695,210801,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
696,210807,Puno,Sierra Sur,"De 500 a 1,999 habitantes"
697,210101,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
698,210505,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
699,220501,San Martín,Selva,"De 2,000 a 19,999 habitantes"
700,220807,San Martín,Selva,"De 2,000 a 19,999 habitantes"
701,220803,San Martín,Selva,"De 2,000 a 19,999 habitantes"
702,220505,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
703,220101,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
704,220910,San Martín,Selva,"De 100,000 a 499,999 habitantes"
705,220904,San Martín,Selva,"De 2,000 a 19,999 habitantes"
706,220201,San Martín,Selva,"De 2,000 a 19,999 habitantes"
707,220601,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
708,220202,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
709,230102,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
710,230111,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
711,230406,Tacna,Sierra Sur,"De 500 a 1,999 habitantes"
712,240102,Tumbes,Costa Norte,"De 20,000 a 49,999 habitantes"
713,240105,Tumbes,Costa Norte,"De 2,000 a 19,999 habitantes"
714,240304,Tumbes,Costa Norte,"De 2,000 a 19,999 habitantes"
715,240102,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Simple
716,250102,Ucayali,Selva,"De 2,000 a 19,999 habitantes"
717,250105,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
718,250302,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
719,190306,Pasco,Selva,"De 2,000 a 19,999 habitantes"
720,150727,Lima,Costa Centro,"De 500 a 1,999 habitantes"
721,021805,Áncash,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
722,050906,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
723,060401,Cajamarca,Sierra Norte,"De 20,000 a 49,999 habitantes"
724,110103,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Simple
725,150806,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
726,151003,Lima,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
727,010509,Amazonas,Sierra Norte,"De 2,000 a 19,999 habitantes"
728,010514,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
729,010509,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
730,010110,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
731,010301,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
732,010205,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
733,010611,Amazonas,Selva,"De 500 a 1,999 habitantes"
734,010403,Amazonas,Selva,"De 500 a 1,999 habitantes"
735,020801,Áncash,Costa Centro,"De 20,000 a 49,999 habitantes"
736,021503,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
737,021503,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
738,021901,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
739,020112,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
740,021709,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
741,020402,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
742,020305,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
743,021203,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
744,021201,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
745,030506,Apurímac,Sierra Sur,"De 2,000 a 19,999 habitantes"
746,030303,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
747,030505,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
748,030502,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
749,030211,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
750,030504,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
